wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,wallet,token,last_updated
37,4.266542569742639,1.791759469228055,1.7567567567567568,0.0011902058873076444,0.07141235323845867,1.713896477723008,50411.446153846155,0xdE7a849216Aa3884d53d84eCB02c19eb67E5dae2,USDT,1776012875
1,0.0033099930240087787,0.005982071677547464,10000.0,3.5350678733031673,212.10407239819003,5090.497737556561,16.9728,0x7D9f4Ca54131e588FC1fE577973B55FB11231E76,USDT,1776012893
38,0.1680829087898808,0.001015484221324527,31.210526315789473,0.021487531434120605,1.2892518860472364,30.94204526513367,2792.317032040472,0x3123feCe1DB04fC13AA0992F09171374bFcb3411,USDT,1776012905
823,154.41982729340555,2.3978952727983707,12.15066828675577,0.008431487084985343,0.5058892250991206,12.141341402378893,7116.1824,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDT,1776012982
