wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,is_high_freq,is_low_value,is_new_wallet,risk_score_rule,dust_tx_ratio,similarity_hits,new_sender_ratio,is_poisoned_pattern,label
0xc68324cd902bb6189db135e28c64aa332fb76680,usdt,1136,2.324403480916202,2.4093450282818294,0.0264084507042253,1.8324491562548945e-05,0.0010994694937529,0.0263872678500704,3274306.4,False,False,False,0.0,0,0,0,0,0
0xf5617a5d8a4cc8af7ed302652ab3a36adb3044b8,usdt,445,1.8696976305587945,1.8632394478469185,0.0359550561797752,2.4930350832362087e-05,0.0014958210499417,0.0358997051986014,2406705.0,False,False,False,0.0,0,0,0,0,0
0xfc9fdf943a988c8fc09830df38052ac9e320d4c8,usdt,1079,2.1095467013705504,1.805692191876416,0.0658016682113067,4.568366570881103e-05,0.0027410199425286,0.0657844786206878,1313379.718309859,False,False,False,0.0,0,0,0,0,0
0xa7432140ac8e6df6b522d0d15424259b332afab5,usdt,177,1.8107643238089588,1.817512984002188,3.694915254237288,0.0025522748027255,0.1531364881635329,3.67527571592479,23508.44036697248,False,False,False,0.0,0,0,0,0,0
0x5c588816b63a1a7a9058dcf054e2be21ee0fff3b,usdt,393,1.711328900526626,1.3972457090636148,0.0330788804071246,2.296256677691054e-05,0.0013777540066146,0.0330660961587511,2612948.3076923075,False,False,False,0.0,0,0,0,0,0
0x267d758fdf629030416ec447ec1e5707b8c107d2,usdt,867,2.268608246218672,0.09103759238300538,0.1164936562860438,8.08890426581581e-05,0.0048533425594894,0.1164802214277476,741756.8316831683,False,False,False,0.0,0,0,0,0,0
0x901da172c257ba6a52a17a8aae2b03277a470163,usdt,280,2.085941644660895,2.149630743057012,0.025,1.732612368575164e-05,0.001039567421145,0.0249496181074823,3462978.8571428573,False,False,False,0.0,0,0,0,0,0
0x2b23e4e377f2494955089040c1d56a116cf55956,usdt,424,2.0549315018224763,0.0,0.0683962264150943,4.741217793234511e-05,0.0028447306759407,0.0682735362225769,1265497.6551724137,False,False,False,0.0,0,0,0,0,0
0xa06534746f47c9b35141117529785df89efa49d6,usdt,127,1.7652711690633247,0.0006995103998167979,1.4094488188976375,0.0009714955604281,0.0582897336256865,1.3989536070164774,61760.4469273743,False,False,False,0.0,0,0,0,0,0
0x6ae03d1d3a9b161ec264c76ad73999ee25abec5a,usdt,1395,2.230135462147881,2.2626716789907353,0.0129032258064516,8.95426757076027e-06,0.0005372560542456,0.0128941453018947,6700715.555555556,False,False,False,0.0,0,0,0,0,0
