wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,is_high_freq,is_low_value,is_new_wallet,risk_score_rule,label
0x08a947b706a0316ddcea51b31f1ae43ddda00959,usdc,56,9.841544013252184,8.713632138429533,1.4285714285714286,0.0009846347743463,0.0590780864607795,1.4178740750587089,60936.3,False,False,False,0.0,0
0x08b7b7f68a868e35ffee36ecd5c6b5817106ffd9,usdc,40,0.0009995003330835331,0.0009995003330835331,12.2,0.0083545049271035,0.5012702956262113,12.03048709502907,7181.754098360656,False,True,False,0.3,1
0x08bc6870f1d3e2dba03bb4e7b86db1eb0c1e8b52,usdc,445,8.11689783657575,0.0009995003330835331,0.3011235955056179,0.0002091083215436,0.0125464992926208,0.3011159830229011,286932.62686567166,False,False,False,0.0,0
0x08cd10b37dbf601614fcc45b3e4073e2295eae70,usdc,717,5.38242685671726,0.0,0.7782426778242678,0.0005398650685628,0.0323919041137718,0.7774056987305238,111138.8817204301,False,False,False,0.0,0
0x08d2a85aed9f1c17b22bdafbc3fdf6b5f1dabce7,usdc,911,9.119093830926603,7.320495489904558,0.0241492864983534,1.6757770540113607e-05,0.0010054662324068,0.0241311895777635,3580428.5454545454,False,False,False,0.0,0
0x08d768477f1bd4efc476844e1f0568749d5d5f09,usdc,399,7.114697529520202,2.3978952727983707,0.5012531328320802,0.0003473869898014,0.0208432193880847,0.5002372653140343,172718.04,False,False,False,0.0,0
0x08d85026ea1c92fb1c4e9651fe5b8af060cc8517,usdc,314,9.4986369350899,10.390229399756963,0.1496815286624203,0.0001037102679343,0.0062226160760624,0.1493427858254984,578534.8085106383,False,False,False,0.0,0
0x08d9261d07e7b22059d2d72129878903112ab0d1,usdc,90,10.474744362573457,12.331682928825565,0.5666666666666667,0.0003929648504499,0.0235778910269943,0.565869384647865,152685.41176470587,False,False,False,0.0,0
0x08dc8ffc2db71ea07537d1328b3be0799b604396,usdc,135,12.956255656800675,12.977716631780375,3.6814814814814816,0.0025455510221642,0.1527330613298532,3.665593471916477,23570.535211267605,False,False,False,0.0,0
0x08e29a38e6f469834dab09142da41694c15d63cd,usdc,1047,10.721628993106334,0.0,0.0840496657115568,5.83545721503556e-05,0.0035012743290213,0.084030583896512,1028197.0681818182,False,False,False,0.0,0
0x08e3ce6a6734c6a507770e78c7ac055e181827b0,usdc,1161,7.814464404727807,0.0,0.0895779500430663,6.219819670682078e-05,0.0037318918024092,0.0895654032578219,964658.1923076924,False,False,False,0.0,0
0x08e93468020efc4b7ff5f28ab4c5f7d781d2788d,usdc,170,8.847277717125145,7.854121894533817,0.0352941176470588,2.444636620045409e-05,0.0014667819720272,0.0352027673286538,2454352.5,False,False,False,0.0,0
0x08ee24d316768d033bc596876aeaea2ac8742c5c,usdc,846,7.385072821859559,0.0,0.1264775413711583,8.782649293546673e-05,0.005269589576128,0.126470149827072,683165.1588785046,False,False,False,0.0,0
0x08f4d97dd326094b66cc5eb597f288c5b5567fcf,usdc,1831,8.920988490435526,0.0,0.0649918077553249,4.511007341234828e-05,0.0027066044047408,0.0649585057137815,1330079.857142857,False,False,False,0.0,0
0x090494301e738d40d293af8bf159ca104e632b5e,usdc,1240,6.907821266804893,9.999500033330834e-05,0.0064516129032258,4.479538559746601e-06,0.0002687723135847,0.0064505355260351,13394236.75,False,False,False,0.0,0
0x0909b4168b9aabe46744d932e50e8ad59866adbe,usdc,235,5.61318060136055,5.3928495210418745,0.0340425531914893,2.3562066016196564e-05,0.0014137239609717,0.033929375063323,2546466.0,False,False,False,0.0,0
0x09196503f205916d86c8b9d5cc6da9e20ba2c7d8,usdc,533,5.925882206713925,3.6212290293563068,0.1144465290806754,7.946383535718603e-05,0.0047678301214311,0.1144279229143478,755060.4590163934,False,False,False,0.0,0
0x0926bf03e9909e2dcf1d749cd00aff714612a7a3,usdc,290,4.049253869063432,4.046802276628232,2.4034482758620688,0.0016663463074052,0.0999807784443163,2.399538682663591,36006.921090387375,False,False,False,0.0,0
0x0928549a3c94ae00b659d06b4c8600723e9f7c45,usdc,41,6.960980040535491,6.608000625296087,0.1463414634146341,9.949786742904144e-05,0.0059698720457424,0.1432769290978196,603028.0,False,False,False,0.0,1
0x092b6a212105e27fb86dd9a4b8d2640fe4077f34,usdc,38,9.664207033071694,9.999500033330834e-05,0.4473684210526316,0.0003047851264858,0.0182871075891496,0.4388905821395916,196860.0,False,False,False,0.0,0
0x0931d0941d04eed892f5c7a57eedd7f1e0230c5d,usdc,640,6.950235667846005,0.0,0.034375,2.3834834133389265e-05,0.0014300900480033,0.0343221611520805,2517324.0,False,False,False,0.0,0
0x09437d2d45ddfeea802b20416f4ae9df2e334d05,usdc,486,8.373325893509136,9.478171330268815,0.3148148148148148,0.000218220405462,0.0130932243277242,0.3142373838653822,274951.3725490196,False,False,False,0.0,0
0x09500f53a5fd9cd450f2ccb10b9c446516361b2e,usdc,101,4.321005201325663,0.0001269919361827293,0.1089108910891089,7.495577609210565e-05,0.0044973465655263,0.1079363175726321,800472.0,False,False,False,0.0,0
0x0952a097cbee5e2f60993d94602168add3aed61b,usdc,61,9.076736351228588,1.597972029712157,0.1147540983606557,7.96722057819258e-05,0.0047803323469155,0.1147279763259731,753085.7142857143,False,False,False,0.0,0
0x095deda32739d07c11865836d6644346dbb11f7a,usdc,19,0.0009995003330835331,0.0009995003330835331,1.5789473684210529,0.0010495896104623,0.0629753766277385,1.511409039065725,57165.2,False,True,False,0.3,1
0x0960ee61d5ea14a856e19ece9f57cec83b7b29d9,usdc,787,7.673833208468943,5.139922228405024,0.0520965692503176,3.615117327310255e-05,0.0021690703963861,0.0520576895132676,1659697.1707317072,False,False,False,0.0,0
0x096ea0499fd9f2d036bc1bd834afde011d320000,usdc,96,7.6980577252190105,0.0006138115791230006,0.53125,0.0003657560536212,0.0219453632172763,0.5266887172146314,164043.76470588235,False,False,False,0.0,0
0x096ff5adf4176747017f20ab4eaab22f60a38e99,usdc,1205,7.712715778064156,0.00012799180869898358,0.0605809128630705,4.206437670504782e-05,0.0025238626023028,0.0605727024552688,1426385.095890411,False,False,False,0.0,0
0x097ba36cb9b421689a30911cc0d40b607d5d5d0f,usdc,703,4.8500489665080355,0.0,0.0184921763869132,1.2830838228791612e-05,0.0007698502937274,0.0184764070494599,4676233.846153846,False,False,False,0.0,0
0x09852a0d95bace7857ceccaedb5b366c58e01fee,usdc,1416,7.524966021840536,0.0,0.0077683615819209,5.3910783387640414e-06,0.0003234647003258,0.0077631528078202,11129498.818181818,False,False,False,0.0,0
0x098c0ec64baa6e624d0661746ca9f0a2839cd78b,usdc,7,0.0020269443596265674,0.0009995003330835331,5.0,0.0033942356181387,0.2036541370883277,4.887699290119865,17677.02857142857,False,True,False,0.3,1
0x098c440f5abe77c3913d339a924a3da09a3cd78b,usdc,60,6.828973176079092,0.0,0.2166666666666666,0.0001491414044072,0.0089484842644345,0.2147636223464302,402302.7692307693,False,False,False,0.0,0
0x0994097f4f9a79927aaeb2df3f3beaa3a0b70a8a,usdc,7,0.0009995003330835331,0.0009995003330835331,24.285714285714285,0.0155834631955266,0.9350077917315978,22.440187001558343,3850.235294117647,False,True,False,0.3,0
0x0995b15bb003b1b9c7e4e15864b4726e1200ec1a,usdc,861,9.615186483412096,7.540281587718616,0.1846689895470383,0.0001281486279069,0.0076889176744199,0.1845340241860789,468206.3396226415,False,False,False,0.0,0
0x0999a13d74291eab3a3f7c1b57434004cd6a464a,usdc,2134,8.416547266810143,4.836281906951478,0.0955951265229615,6.637476555920353e-05,0.0039824859335522,0.095579662405253,903957.9950980392,False,False,False,0.0,1
0x099d5780c721205a95dcd02bf4114e1c7766ee21,usdc,12,7.582926906498752,8.568363990101496,1.0,0.0006904487917146,0.0414269275028768,0.9942462600690448,86900.0,False,False,False,0.0,0
0x099df291a888cb398a72c18f00043842ba8bff7d,usdc,176,7.826568503095966,0.0009995003330835331,0.0454545454545454,3.1463484659584763e-05,0.001887809079575,0.045307417909802,1906972.5,False,False,False,0.0,0
0x099f336de21c53dbd0c14d6f3dd71a88a0683603,usdc,391,8.475281868584945,7.702560613710126,0.340153452685422,0.0002360634694798,0.0141638081687899,0.3399313960509598,254168.93233082705,False,False,False,0.0,0
0x09a090a634873898084f2f658d12a3ef3f84888f,usdc,6,5.077057315333348,4.273196899894989,2.333333333333333,0.0014877473379949,0.0892648402796965,2.142356166712716,40329.42857142857,False,False,False,0.0,0
0x09ab78bdff5aeb7101c100b022fd7b0b04455265,usdc,376,6.706979793029654,4.543173817507253,0.0239361702127659,1.6579397629956686e-05,0.0009947638577974,0.0238743325871376,3618949.3333333335,False,False,False,0.0,0
0x09ad1dc3dd5ebe57adf8f8a1aece103b4f266bf7,usdc,511,5.798766534622565,4.6879788188076725,0.0234833659491193,1.627620907649581e-05,0.0009765725445897,0.0234377410701539,3686362.0833333335,False,False,False,0.0,0
0x09b747772a5a1230dbc62668370836f06af4d317,usdc,142,9.02341035777593,9.601097851212073,0.0985915492957746,6.83945741607253e-05,0.0041036744496435,0.0984881867914444,877262.5714285715,False,False,False,0.0,0
0x09b82aba10fa0dd90c49eedb967edc12325c2d64,usdc,84,6.932531566120477,0.0,1.1071428571428572,0.0007643839804843,0.0458630388290623,1.1007129318974969,78494.58064516129,False,False,False,0.0,0
0x09be9ab0eb61327d26904bae69efdc6633d5eec8,usdc,1597,11.01316807311173,9.386132381934745,0.0857858484658735,5.9541057097287854e-05,0.0035724634258372,0.0857391222200945,1007708.00729927,False,False,False,0.0,0
0x09c0b648f6714c4fd049c6c199a457b666fd621b,usdc,183,10.145079676475179,11.25197212586426,0.1475409836065573,0.0001020629569679,0.0061237774180793,0.1469706580339045,587872.4444444445,False,False,False,0.0,0
0x09c99869e87a7499231524147bc2ce18a27e5bc7,usdc,746,9.132219213876523,8.041360614494955,0.1206434316353887,8.367110117305025e-05,0.005020266070383,0.1204863856891923,717093.4666666667,False,False,False,0.0,0
0x09cbb4fbc20c9e81612ef1e25e5bf524f63b0e3f,usdc,1072,9.729160052496752,9.989308854496466,0.0251865671641791,1.747780135818484e-05,0.001048668081491,0.0251680339557861,3432926.074074074,False,False,False,0.0,0
0x09cd0ff287b3b56b7ab78633b495ce3c277643e9,usdc,122,7.151371101566239,0.00013399102280195406,1.040983606557377,0.0007218000670648,0.0433080040238932,1.039392096573439,83125.51181102362,False,False,False,0.0,0
0x09cf50574504d9dcf127e848a6058e8e0bb814aa,usdc,1467,11.654926052647236,0.0009995003330835331,0.2297205180640763,0.0001594730128323,0.0095683807699428,0.2296411384786273,376239.2077151336,False,False,False,0.0,1
0x09cf91d5e137cf047eb9e0551ceb18239b46d3dd,usdc,2183,12.549893532046667,0.0,0.3202015574896931,0.0002222604892297,0.013335629353787,0.3200551044908882,269953.51359084406,False,False,False,0.0,0
0x09d1ee2a07036c7355f9e3dbf54308bd388fdf1d,usdc,252,11.2378727372705,7.008658877323003,0.1666666666666666,0.0001153633809161,0.006921802854969,0.166123268519256,520095.7142857143,False,False,False,0.0,0
0x09d9e3a76107e8cbb820b4a7c2bb499ff8c4c8bf,usdc,395,9.35510320468092,0.0005008745414014229,0.1620253164556962,0.00011238910795,0.0067433464770053,0.1618403154481287,533859.5625,False,False,False,0.0,0
0x09e04d1fc53242c4028c56aaf4a0baf8ebf2d5c7,usdc,530,3.9257110946264304,3.649553995475038,0.0113207547169811,7.855930612231004e-06,0.0004713558367338,0.0113125400816126,7637542.0,False,False,False,0.0,0
0x09e1b9cd610b37de99c64efef6c91f88c58626a3,usdc,29,5.656005377161396,0.6073861125173108,3.3793103448275863,0.0022704105272912,0.1362246316374756,3.269391159299416,26426.938775510203,False,False,False,0.0,0
0x09eb6bb6603db4e5c470e654bfd0ef4be3c251f5,usdc,540,8.059535697069075,7.550871525936517,0.0407407407407407,2.829029650545398e-05,0.0016974177903272,0.0407380269678537,2120868.5454545454,False,False,False,0.0,0
0x09ef2a3242773bac41a2e2928fa964d46dcf95f8,usdc,1,7.591254063102132,0.0,5.0,0.0902527075812274,5.415162454873646,129.9638989169675,664.8,True,False,True,0.7,1
0x09f7c871e89e3a420b0dee4968470121668d62cb,usdc,8,5.154961442300149,5.073129088704611,1.375,0.0009174158896432,0.0550449533785925,1.3210788810862202,65401.09090909091,False,False,False,0.0,0
0x0a02d7186b88f64b97e4862758786de409397763,usdc,344,8.701567118656387,3.9498213806151106,0.1482558139534883,0.0001026609724047,0.0061596583442838,0.1478318002628121,584448.0,False,False,False,0.0,0
0x0a06a2a3b07d1cf1c19056a9535bc06e85b330f0,usdc,1020,7.1071490034637845,8.467647106610778,0.0098039215686274,6.805790638907208e-06,0.0004083474383344,0.0098003385200263,8816022.0,False,False,False,0.0,0
