wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,wallet,token,source
559,1841.201744,1000.0,0.23971377459749552,0.0001661856790111208,0.009971140740667248,0.23930737777601394,361041.94029850746,0xc20df7e375bc840460fd0ce2a0544844f8bf07ae,usdt,normal
663,9039.834482275863,0.0,0.13122171945701358,9.099702617534688e-05,0.005459821570520813,0.1310357176924995,659362.2068965518,0x041329f504e9a8a910dc32f08730c6b537b2463b,usdt,normal
0,15770.993073777778,35969.468832,9.0,0.2284263959390863,13.70558375634518,328.93401015228426,262.6666666666667,0xdaaa82bf17a8b0ff3f007e25e18dc2da3351d780,usdt,normal
55,142.32174583333335,0.001,2.8363636363636364,0.001967421517537797,0.11804529105226784,2.833086985254428,30496.76923076923,0x09480af426ff93f6a013bb67f0636d609e438a93,usdt,normal
499,810.9151426666667,136.665884,0.012024048096192385,8.344610146767784e-06,0.0005006766088060671,0.01201623861134561,7190270.0,0xac976a474afca5b42e738795e96697f9bd058708,usdt,normal
788,891.6139454999999,1114.701233,0.015228426395939087,1.0563084589709549e-05,0.0006337850753825729,0.01521084180918175,5680159.0,0x2c435204129022a58f3c0cb0f38fa540fe8b2dac,usdt,normal
268,32555.000333343753,32.685951,0.3582089552238806,0.00024855102519530674,0.014913061511718404,0.3579134762812417,241399.125,0x2cbd59c757bc2018bce4c323bf9be39dd822fa39,usdt,normal
96,880.2839192486488,715.13,3.8541666666666665,0.0026669050062852464,0.16001430037711478,3.840343209050755,22497.98918918919,0xbd12c86f45a4d254d4e4b230f1e743751c74ebc6,usdt,normal
128,596.9830398888888,0.5,0.0703125,4.8786040687557934e-05,0.002927162441253476,0.07025189859008342,1229860.0,0x2d84f9322eefac16e2504207fe86b34616c9963a,usdt,normal
1239,50073.42349684118,0.0,0.13720742534301855,9.523195984572422e-05,0.005713917590743453,0.1371340221778429,630040.5882352941,0xff4d5b07f95dc9715411c1286ae0033188c4c346,usdt,normal
2,0.0014687549019607843,0.007775,102.0,0.06363466217480816,3.8180797304884897,91.63391353172376,942.8823529411765,0x353114d922ed8806bd7b614824ac43061d3420a1,usdt,normal
264,2066.0524807142856,874.0,0.05303030303030303,3.68220856765769e-05,0.0022093251405946135,0.05302380337427072,1629456.857142857,0x2e23562226f61dc924d4de98fe0657660196ceba,usdt,normal
545,1892.5869142857143,130.3684,0.012844036697247707,8.907817577058349e-06,0.0005344690546235009,0.012827257310964024,6735656.571428572,0x880fc91fc1ad7b7385a127dc52dc2993a26f1eab,usdt,normal
3,0.0010000000000000002,0.001,4.0,0.0021935436697985596,0.1316126201879136,3.1587028845099256,27353.0,0xa124f042c4ad8e85703eb1d725abc2003ca5d06d,usdt,normal
1311,19296.103784329727,0.0,0.2822273073989321,0.00019591834659882926,0.011755100795929755,0.28212241910231417,306250.03243243246,0x2bab123e8edf433076756ec867c3174692b57898,usdt,normal
71,34200.17106659999,40881.803823,0.704225352112676,0.00048232472801708586,0.02893948368102515,0.6945476083446036,124397.52,0x76407ccd2d3858f05a869fa6a71bb8f72298fc67,usdt,normal
626,1080.5660950097085,1499.918302,0.1645367412140575,0.00011410183466887869,0.0068461100801327215,0.1643066419231853,525846.0582524271,0xf63197249f373dd6f4255ee37f0b41fcc58ffef9,usdt,normal
176,53838.78420969928,0.0,4.005681818181818,0.002768997285204364,0.16613983711226185,3.9873560906942838,21668.493617021275,0x7388d29e9b2ac31f1811c54456465c024c6b38cf,usdt,normal
169,105.28689247619049,49.5,0.3727810650887574,0.00025749094285826393,0.015449456571495834,0.37078695771590003,233017.90476190476,0x5f3b01a1e20f2f5b1e5efcf262e91c31b3d789da,usdt,normal
1,26238.47340872727,30000.015099,11.0,0.0038426605184098375,0.23055963110459024,5.533431146510165,15614.181818181818,0x36ee47afa1da94980a27813b0c59b60b1a9f16d3,usdt,normal
34,491.2825491034483,82.758788,0.8529411764705882,0.0005782167794521696,0.03469300676713017,0.832632162411124,103767.31034482758,0x91f6c1f2d415a32953a1cfcc7db1b5a07f731275,usdt,normal
251,1303.2449704578314,5.4663,0.33067729083665337,0.0002295806032603765,0.01377483619562259,0.3305960686949421,261346.1204819277,0xc513be939971dde93083f4e68d94aebec90ec115,usdt,normal
1154,596.302380952381,1000.0,0.036395147313691506,2.5252658864476918e-05,0.001515159531868615,0.036363828764846756,2375987.4285714286,0x7a3affcfb84db7b42c85dcea964934e747bc32e1,usdt,normal
37,0.0010000000000000005,0.001,6.54054054054054,0.004511070764160474,0.2706642458496285,6.495941900391084,13300.611570247935,0xe029391f24ea6863c0081cd33e13536861b016b6,usdt,normal
22,2294.9794212,1037.448553,0.22727272727272727,0.00015770482702934572,0.009462289621760744,0.22709495092225782,380457.6,0xa666d8e05a08461b123344569ad1cbd50c0ab20c,usdt,normal
921,871.1320300740741,1817.996036,0.05863192182410423,4.067457731958452e-05,0.002440474639175071,0.058571391340201714,1475122.888888889,0x03e420da8e21b35ff55d83525d5ce25babdbea4a,usdt,normal
238,251.06612008474573,1087.700171,0.4957983193277311,0.00034324017562261733,0.020594410537357038,0.49426585289656894,174804.71186440677,0x50ca73997416200d36384b6f9fcc878ee42d8997,usdt,normal
142,5263.3933249,0.0,0.14084507042253522,9.754099160172062e-05,0.0058524594961032374,0.14045902790647768,615126.0,0xd05a3dd9201dbe8c62e35732d10d0ee18d44cc6b,usdt,normal
37,0.0010000000000000002,0.001,2.5405405405405403,0.0017528679903927916,0.1051720794235675,2.52412990616562,34229.617021276594,0x8b411ec6ef7655a01cce2b62588b64883088e350,usdt,normal
1354,4560.960914615384,8326.637701,0.019202363367799114,1.3327542231457222e-05,0.0007996525338874334,0.0191916608132984,4501955.346153846,0x375be15523c018047f4fdecd2ebcf57889f39b79,usdt,normal
1201,1271.462551,2008.467505,0.00832639467110741,5.778945398713136e-06,0.0003467367239227882,0.008321681374146916,10382517.2,0xa9befffe0061866e240cbbed7e2572c48941b2db,usdt,normal
206,2043.8067067222223,1711.026634,0.34951456310679613,0.00024260983486357242,0.014556590091814346,0.34935816220354426,247310.66666666666,0xea66b96424351fd80074a2cada6743d70b6a9dc4,usdt,normal
1606,80.0000042,1e-05,0.00311332503113325,2.161915836198526e-06,0.00012971495017191157,0.0031131588041258783,27753161.8,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,usdt,normal
1112,6394.452511195121,7252.587739,0.0737410071942446,5.116347776252753e-05,0.0030698086657516515,0.07367540797803963,1172711.524390244,0x9734688b3f985f85dbfeb63508355d4a3369fcc0,usdt,normal
492,1921.4204429230767,1669.19126,0.026422764227642278,1.834229142627683e-05,0.0011005374855766097,0.026412899653838633,3271128.923076923,0x783b1bfe8146dc20d1ec1b38a9b7ff5cd4c353ba,usdt,normal
122,243.78339742553192,0.794218,3.081967213114754,0.0021279124386668854,0.12767474632001313,3.064193911680315,28196.64893617021,0xb9f7efd5b4de9fced8a64bc3caef70baae087c3f,usdt,normal
558,9410.952329523812,41707.02386,0.03763440860215054,2.612314221179462e-05,0.0015673885327076773,0.03761732478498426,2296814.0476190476,0x824af70c0b2b3f07c2e2365f5d7aa55a631ac2a6,usdt,normal
113,1499.5159012,48.789753,0.04424778761061947,3.056242191301201e-05,0.001833745314780721,0.044009887554737295,1963195.2,0x0a02d7186b88f64b97e4862758786de409397763,usdt,normal
1186,2347.511368,1357.47297,0.016863406408094434,1.1708766904093138e-05,0.0007025260142455883,0.016860624341894122,5124365.4,0xad30bbbcbe9f4eddeb9eab30c7cc94a30c9731f9,usdt,normal
461,1700.5400125393262,0.0002,0.19305856832971802,0.0001339166280214375,0.00803499768128625,0.19283994435086999,448039.9550561798,0x843af6c65d0acd4ded60ecdb39b0efbf4ed384f2,usdt,normal
9,0.001,0.001,2.0,0.0012518778167250877,0.07511266900350526,1.8027040560841263,47928.0,0x403115635d9361b6207e71a1a9c9a54821b7138c,usdt,normal
1035,64985.23695038298,11254.144593,0.04541062801932367,3.1518667299543624e-05,0.0018911200379726175,0.045386880911342825,1903633.7872340425,0xa0f88fef5284e598f23c9d117c3aeb4e213ea87e,usdt,normal
32,1289.248812875,38.49,0.25,0.0001728190239181529,0.010369141435089175,0.24885939444214017,347184.0,0xd83155901858991ce0b4d8a61d1d4970e8d929f7,usdt,normal
95,371.817543,120.874392,0.10526315789473684,7.252578291582657e-05,0.0043515469749495946,0.10443712739879028,827292.0,0x80c467aa864a5ac6310f9389029aa5a9538d2208,usdt,normal
16,23145.24741353846,0.001,2.4375,0.00164361392773156,0.09861683566389359,2.3668040559334464,36504.92307692308,0xf0c38331b2778e58b1affe1b1501f029ad89b444,usdt,normal
1935,1825.8329907871487,700.0,0.12868217054263567,8.934387686763238e-05,0.005360632612057943,0.12865518268939063,671562.530120482,0xadff2928e3d8f992fd661014198141aa38444a99,usdt,normal
4,0.0010000000000000002,0.001,2.5,0.0014365752047119666,0.086194512282718,2.068668294785232,41766.0,0x93dae48e019d3cac3cac267237869dc8d6e3c3d2,usdt,normal
104,405.00548823529414,667.6342,0.3269230769230769,0.0002266243634521556,0.013597461807129336,0.32633908337110407,264755.29411764705,0xc0658fcb5fb031d49dc85057fbfe6ede50f44dc3,usdt,normal
859,2657.794240096,0.0,0.14551804423748546,0.0001009766624353406,0.006058599746120436,0.14540639390689047,594196.704,0x661cee7ba809bbd76e5339a69022d58d2a89da48,usdt,normal
0,12335434.626988286,8174021.194459,7.0,0.22617124394184168,13.5702746365105,325.686591276252,265.2857142857143,0xfd546293a729fe1a05d249ad4f2ca984082f889e,usdt,normal
788,14355.370141099998,3000.0,0.050761421319796954,3.523415119432322e-05,0.002114049071659393,0.05073717771982542,1702893.3,0x1b2ee937b17f034ec6cb120837872b3b4c773532,usdt,normal
175,86995.2159692174,5200.0,1.9714285714285715,0.0013680118386554941,0.08208071031932965,1.9699370476639118,43859.26956521739,0xa1ed638d72bb3b67600ef86bec9f415aad4b9b67,usdt,normal
198,446.5304412800001,114.970516,0.12626262626262627,8.726283706143444e-05,0.005235770223686066,0.12565848536846558,687577.92,0x59ee812c620b5fa7145acb5664c040159a357573,usdt,normal
34,1737.863461528302,0.000499,1.5588235294117647,0.001052468535162378,0.06314811210974268,1.5155546906338242,57008.83018867925,0x6df6b5cce943d71439ec995d9fcb1c7d58bf2b2d,usdt,normal
66,77.80036,0.0,0.7575757575757576,0.0005246479612180228,0.031478877673081364,0.7554930641539528,114362.4,0x28250be18c5e2052c8b5350be90298b3f78d9799,usdt,normal
2,0.0010000000000000002,0.001,6.0,0.002986263189329086,0.17917579135974518,4.300218992633884,20092.0,0x798c56db78b89fde5479f086b86c65e975a805bf,usdt,normal
62,87.039487,90.197435,0.16129032258064516,0.0001106650081670776,0.006639900490024656,0.15935761176059174,542176.8,0x71e8f58c847f8863d9721fb6edbb96d29873a797,usdt,normal
719,34711.41345000001,0.0,0.013908205841446454,9.656825395905699e-06,0.0005794095237543419,0.013905828570104205,6213222.0,0x0df6060814aca96cbe2cce1b179ccd1283cc4d21,usdt,normal
127,424.48811790909093,599.5,1.2125984251968505,0.0008393349415136152,0.050360096490816915,1.208642315779606,71485.16883116883,0x07a8f932522d740dea7119d32eb6f3cd32497df1,usdt,normal
1778,5013.544462966666,11276.153258,0.01687289088863892,1.1717165741548695e-05,0.0007030299444929218,0.01687271866783012,5120692.266666667,0xfd94fb2f07a4a0cb5c8b88c7a4346dded36f2b1d,usdt,normal
7,99.35223076923077,100.0,37.142857142857146,0.022578852299569265,1.354731137974156,32.51354731137974,2657.353846153846,0xec0ba8d4b69505632fc2add60c5aa0aaf4ea3926,usdt,normal
1359,4446.626804638744,1757.716062,0.14054451802796172,9.75508987136169e-05,0.005853053922817014,0.14047329414760834,615063.5287958115,0x8f70b3ac45a6896532fb90b992d5b7827ba88d3c,usdt,normal
1841,28024.165883793474,0.0,0.049972840847365564,3.4695645056058826e-05,0.00208173870336353,0.04996172888072471,1729323.6630434783,0x1fbe7279da134c53fa521f5ee65891948e775e17,usdt,normal
4,0.0010000000000000002,0.001,2.5,0.0014334862385321102,0.0860091743119266,2.064220183486239,41856.0,0x793bd8caaecefe5b1cc82f3c1a8f3c3e7c65b552,usdt,normal
141,2843.967036,2200.0,0.05673758865248227,3.914974582027526e-05,0.002348984749216516,0.05637563398119638,1532577.0,0xb72ea9e543644756d18204ac19b8509654caba5b,usdt,normal
224,3073.1977849473683,1502.051572,0.08482142857142858,5.8720958622740094e-05,0.0035232575173644058,0.08455818041674573,1021781.6842105263,0x5803138453abc870e4f8fc770338a4d74221792f,usdt,normal
0,3157.120718142857,4000.0,7.0,0.008689894893652239,0.5213936936191342,12.513448646859224,6904.571428571428,0x336e5b1a3ecf0548068714d060be7ce04bad7bff,usdt,normal
0,400.00042,0.001,5.0,0.005952380952380952,0.35714285714285715,8.571428571428571,10080.0,0x72f54c0f933b9e6892dd5b8abe542bd7d0e5f04f,usdt,normal
30,0.0010000000000000002,0.001,11.333333333333334,0.0076520048252642185,0.45912028951585315,11.018886948380475,7841.082352941176,0x7c840b5415341327b446a1c54cc196ca9aceccb8,usdt,normal
65,1088.875711356502,0.0,6.861538461538461,0.0047298673091933354,0.2837920385516001,6.8110089252384025,12685.34529147982,0xa2d4d15643697623e04c30fee14326c680ef77f2,usdt,normal
1085,1043.2068837499999,3000.0,0.007373271889400922,5.120187439821797e-06,0.0003072112463893078,0.007373069913343387,11718321.0,0x17059760e3610b8f01a768ce61e40619225a109d,usdt,normal
206,580.4630785396826,0.0,0.9174757281553398,0.0006357048150098988,0.03814228890059393,0.9154149336142543,94383.42857142857,0x2c142060224b301254f7443113279bb7d33201b1,usdt,normal
1585,158383.25,0.0,0.007570977917981073,5.25513421138354e-06,0.00031530805268301245,0.007567393264392298,11417405.833333334,0x91c2525a16e6c6265c0ae0c6a464090deb9a2bdc,usdt,normal
71,4204.796889666667,768.210071,0.08450704225352113,5.81425772278782e-05,0.003488554633672692,0.08372531120814462,1031946.0,0x7e2d5ac4c644a548dc7704276ce8778e4e84108b,usdt,normal
734,427517.44598364964,301114.708466,0.18664850136239783,0.00012944068961464277,0.007766441376878567,0.1863945930450856,463532.7591240876,0x701a74371a4616e98f1f4567b2479142a4c5bb18,usdt,normal
128,500.761706,332.84,0.2421875,0.00016751142860230625,0.010050685716138374,0.241216457187321,358184.51612903224,0xecc13ac82733fef72e1f1986b0b2115a9acf95be,usdt,normal
1172,6506.206621837209,0.0,0.07337883959044368,5.0957026280671534e-05,0.003057421576840292,0.07337811784416702,1177462.7441860465,0x34373f929a5a5d66045e60c375f0c162e2be5c16,usdt,normal
81,2774.3672636,9681.933515,0.12345679012345678,8.517626376022541e-05,0.005110575825613525,0.12265381981472458,704421.6,0x52f5bd5fb01791339f91b31f2a74e2880d454a9a,usdt,normal
305,777.5795895660714,0.0003,1.8360655737704918,0.0012723322713902912,0.07633993628341747,1.832158470802019,47157.49285714285,0x3c9b44ca31b5b63b5a5b2189cb303eaf48e74c48,usdt,normal
84,18617.410835464016,0.000193,6.285714285714286,0.0043577084395937426,0.26146250637562457,6.275100153014989,13768.704545454546,0x9aa0c22f1a1f9004a524c76793c03ef5e9ce3b75,usdt,normal
9,1850.444494,0.01,0.6666666666666666,0.00043033580537345977,0.025820148322407584,0.619683559737782,139426.0,0xd5f5475502120ad0e3dbaa25ecedffd19d6569fa,usdt,normal
532,104.312716,51.0,0.03759398496240601,2.610394224346155e-05,0.0015662365346076931,0.03758967683058464,2298503.4,0xf9a32029687dad4c1bbf97335df7ca7c5e4899c1,usdt,normal
35,243.1515759191919,400.0,2.8285714285714287,0.0019230395679959596,0.11538237407975759,2.7691769779141824,31200.60606060606,0x6983ff6711b26fd4f8e14b2a9050763dd7e05814,usdt,normal
1360,22318.336007368416,187324.942929,0.027941176470588237,1.9394556390353215e-05,0.0011636733834211929,0.02792816120210863,3093651.5789473685,0xa7b5ca022774bd02842932e4358ddcbea0ccaade,usdt,normal
328,852.5286821714285,1016.72362,0.10670731707317073,7.404351643237182e-05,0.004442610985942309,0.10662266366261543,810334.2857142857,0x4848dedc6ffc7f2e48b32c43097380f4a02c2a02,usdt,normal
640,4678.876106818182,5472.0,0.20625,0.00014314914231974488,0.008588948539184692,0.20613476494043262,419143.2727272727,0x9dc719186dae068c675b77ecc2b367f84c874d14,usdt,normal
280,3639.813539666666,9000.0,0.02142857142857143,1.4839145517483666e-05,0.00089034873104902,0.02136836954517648,4043359.5,0x9c1a8a57457855806cfd10f0f1740d40023763f9,usdt,normal
8,0.0010000000000000002,0.001,44.5,0.03025667176610573,1.8154003059663437,43.56960734319225,1983.0337078651685,0x019fd9c80a3f74370a2dcf2eaf4e86e023b9ced9,usdt,normal
14,0.001,0.001,3.4285714285714284,0.0023595803879543423,0.1415748232772605,3.3977957586542527,25428.25,0x5c2799c6005f7783865ad3314b1d9ed8a7063159,usdt,normal
881,9374.403049061948,408.9,0.1282633371169126,8.902516654796644e-05,0.005341509992877987,0.1281962398290717,673966.7256637168,0xd1e4a2d0824e082c7eb52d758931246acd3fce05,usdt,normal
0,1376.9933333333333,0.0,9.0,0.007417174880501071,0.4450304928300643,10.680731827921543,8089.333333333333,0xc3e83ae74e9689e192ae6bc0b1a741b8700729b4,usdt,normal
753,351.3522866976744,0.01,0.057104913678618856,3.963870153200816e-05,0.00237832209192049,0.05707973020609175,1513672.1860465116,0x0df433e890793b488c13d18f5d113cf194ddf7ec,usdt,normal
1258,230.93091633333333,47.807667,0.0047694753577106515,3.3121290829443234e-06,0.0001987277449766594,0.004769465879439826,18115236.0,0x41402e0b8592185cae5dba54de5d203f37555922,usdt,normal
100,6860.963842239999,10608.0,0.5,0.0003471412226036147,0.020828473356216883,0.49988336054920524,172840.32,0x8c7708450e392b9905c372ddde5d26456d9cfe6a,usdt,normal
450,3164.5793416148144,1700.0,0.3,0.00020817142222715666,0.0124902853336294,0.29976684800710557,288224.0,0x7429c23a210d636135be9a306f72da4a4474b8d8,usdt,normal
142,463106.92221316055,414921.87512,3.0704225352112675,0.002128810619835437,0.12772863719012623,3.065487292563029,28184.75229357798,0xa9c61fe59b5702b1d382fd1d5e495887ff34c21d,usdt,normal
905,161551.1388367023,120487.056978,0.14475138121546963,0.00010041121073538411,0.0060246726441230474,0.14459214345895313,597542.8396946564,0x84d11682061b87c1dcacf3503f36af95d175475c,usdt,normal
0,0.001,0.001,8.0,0.01286587327114828,0.7719523962688968,18.52685751045352,4663.5,0x893b86a2eeb38606c4cab44055cb3a0b9598f2ce,usdt,normal
2,0.005833333333333334,0.005,3.0,0.0015954052329291638,0.09572431397574985,2.297383535417996,37608.0,0x6332e693b20b55b92cebce1a76c8f353be32193f,usdt,normal
0,14.567464750000001,0.000588,16.0,0.29739776951672864,17.843866171003718,428.25278810408923,201.75,0x4f7a4349f726542ef0cca4a12c49be128b7b21f5,usdt,normal
199,193.28477373684208,74.51,0.09547738693467336,6.62947184044606e-05,0.003977683104267635,0.09546439450242325,905049.4736842106,0xee4d6026ef4d43046a1ee9aa585086aebe0ef76b,usdt,normal
77,2299.6232398947373,3636.637019,0.24675324675324675,0.0001704754470494289,0.010228526822965735,0.24548464375117765,351956.84210526315,0x432b68bcf9be9fee0d72d62c156ddca41f74f67c,usdt,normal
68,156.29910359259262,0.000144,0.7941176470588235,0.0005500919876045939,0.03300551925627564,0.7921324621506152,109072.66666666667,0x98b1c6d577c6005996bc2b4da490581834c3e774,usdt,normal
1,0.001,0.001,6.0,0.003712411830219032,0.22274470981314193,5.345873035515407,16162.0,0x88fa79efc44ea86784d4727575c62e40b8265e15,usdt,normal
551,28983.052031666666,7981.424364,0.021778584392014518,1.5100194509380524e-05,0.0009060116705628315,0.021744280093507956,3973458.75,0xb6321c5e3d0a97b8d4218bc15ec95bd8d1f7d639,usdt,normal
16,47058.82405882353,0.001,1.0625,0.0007198814312936693,0.04319288587762016,1.0366292610628836,83347.05882352941,0xab64abef26a7083ee2792038cb9267af93427cc8,usdt,normal
23,82.62055829411764,66.01369,1.4782608695652173,0.0010117060339338106,0.060702362036028634,1.4568566888646872,59305.76470588235,0x14adcc2d9f399e5fd3d376d54bf3b82e3869229f,usdt,normal
311,123.28237999999999,55.877712,0.01929260450160772,1.3392193511839368e-05,0.0008035316107103621,0.019284758657048692,4480222.0,0x77e5a2d8883ca084210c3784b764ab3e5ebdc6bb,usdt,normal
467,3335.5674395999995,3633.005,0.021413276231263382,1.4867381470544594e-05,0.0008920428882326757,0.02140902931758422,4035680.4,0x054379f8a518d6482a040973618b3ef379e41b85,usdt,normal
357,3642.2684865587335,0.00126,2.742296918767507,0.0018992162192677136,0.1139529731560628,2.7348713557455073,31591.979570990807,0xf3daafe2873fcf16fc6cab1b844be34e4ec073e1,usdt,normal
621,521.8439992439023,26.080645,0.1320450885668277,9.157531827029784e-05,0.00549451909621787,0.1318684583092289,655198.3780487805,0x88c69e649630b7587fbd87e6d03bcb81ce65c8cd,usdt,normal
767,269.19273799999996,120.05,0.010430247718383311,7.235613945084192e-06,0.00043413683670505155,0.010419284080921236,8292316.375,0xa3ad08152e6e1717c5b521749bef8639095738bd,usdt,normal
67,101.73050341463414,199.5,0.6119402985074627,0.0004232642552304106,0.025395855313824635,0.6095005275317913,141755.41463414635,0x6f6f842bc98f108ed122e3a2509e5d26a1cc0214,usdt,normal
136,158.3008648,141.504324,0.07352941176470588,5.079710822222312e-05,0.0030478264933333876,0.0731478358400013,1181169.6,0x70140309ac8e37e7b3b76e65c1b790a674b971eb,usdt,normal
4,496.0003376000001,1240.000844,1.25,0.0008526603001364257,0.05115961800818554,1.227830832196453,70368.0,0xa7a9407466d6a8ebf402451e38eda98d24d9f5a2,usdt,normal
2,0.001,0.001,8.0,0.003836562440053712,0.23019374640322274,5.524649913677345,15639.0,0xc9272952849f17d1e683e83f3940b30c1af8ae88,usdt,normal
615,507029.451082311,1e-05,0.07317073170731707,5.0770447177072874e-05,0.0030462268306243726,0.07310944393498495,1181789.8666666667,0x9e990c8dc9768f959b5abf7910f5fd3b965ccf24,usdt,normal
57,14771.221026726316,1e-05,1.6666666666666667,0.001150444192557716,0.06902665155346296,1.656639637283111,52153.768421052635,0x7981fec15667f85838586602a4e49290311b1c08,usdt,normal
322,23403.516889777777,20996.0,0.055900621118012424,3.872286817703063e-05,0.002323372090621838,0.0557609301749241,1549472.0,0xd18860bb12df45b60fcbc4af85d8ddad3c24ec37,usdt,normal
27,1148.4612225714284,277.614279,0.25925925925925924,0.00017616267364606403,0.010569760418763842,0.2536742500503322,340594.28571428574,0xd96f0dfdedd18c145672eacd38c4c8fc6fc7e0b0,usdt,normal
1286,5340.137119751553,80.2381,0.12519440124416797,8.68969962407064e-05,0.005213819774442384,0.12513167458661723,690472.6583850932,0xa76b0152fe8bc2ec3cbfac3d3ecee4a397747051,usdt,normal
423,412.92370254545443,498.735,0.05200945626477541,3.6108311805120156e-05,0.0021664987083072095,0.05199596899937303,1661667.2727272727,0xa1843fd7db0c093f5f22871735ca137e3e0ab80b,usdt,normal
417,193534.55089539997,7200.000001,0.023980815347721823,1.664164318253453e-05,0.0009984985909520718,0.02396396618284972,3605413.2,0x81eea4f3857f4b80e3a34359ae08eaf6f68f945c,usdt,normal
1112,14804.584153345679,0.000116,0.2185251798561151,0.00015174072842293675,0.009104443705376206,0.2185066489290289,395411.3086419753,0x172cf03b0c8ecc430f0b6cca2eaee5fc52e49924,usdt,normal
16,1714.2492102857143,2044.872236,0.4375,0.0002987775729017278,0.017926654374103665,0.430239704978488,200818.2857142857,0xdfd9386d0740e8a0e872907af9b61e6ce80cb0a5,usdt,normal
1,0.001,0.001,6.0,0.003046303818034119,0.1827782290820471,4.3866774979691305,19696.0,0x12f55b86d561e326907692863087f1779c00ccfc,usdt,normal
1117,14924.433585355933,40000.173957,0.052820053715308866,3.665800750681435e-05,0.002199480450408861,0.05278753080981267,1636750.1694915255,0x61d246b029a6cef3a8af50f1973638ffef8e6d32,usdt,normal
1345,13502.323832716913,0.000117,0.20223048327137547,0.00014043444945849355,0.008426066967509614,0.2022256072202307,427245.5955882353,0x90c05aaa614b6657f94097333b0a46007bcf55c0,usdt,normal
177,430.42744225384615,873.01285,0.7344632768361582,0.0005097959247698076,0.030587755486188452,0.7341061316685229,117694.15384615384,0x4772b2fedc381c95a413bf7c19ad79eda097f9fb,usdt,normal
182,93.45137506666669,76.99,0.08241758241758242,5.7187081819464195e-05,0.0034312249091678518,0.08234939782002844,1049188.0,0x425a77f78cc6b02f97ab8df3c0635e904dbf5be5,usdt,normal
346,33356.78829087417,0.0,0.43641618497109824,0.00030304246608332667,0.0181825479649996,0.4363811511599904,197992.05298013246,0xbab1aacca392c0afbf6eb519fc986fb12d7cb14c,usdt,normal
96,4622.250759947368,0.000127,0.19791666666666666,0.0001373469485122434,0.008240816910734604,0.1977796058576305,436849.8947368421,0x05c5e38c6220dd9821ae5d75ea51188782d58582,usdt,normal
1664,604045.553545676,6000000.0,0.16887019230769232,0.0001172663935027407,0.0070359836101644415,0.16886360664394662,511655.5409252669,0x41db44d3d72baba6a681c4b5fa0196ac6a749888,usdt,normal
179,130.614886796,0.000137,1.3966480446927374,0.0009661193536120497,0.05796716121672298,1.3912118692013515,62104.128,0x11025d9d88f398aa003c3cb67cd7e0e3bcc00fc8,usdt,normal
10,0.0010000000000000002,0.001,1.0,0.000655307994757536,0.039318479685452164,0.943643512450852,91560.0,0x99bff557b5acf74529cab1c3c666a3616b7ff1e0,usdt,normal
8,27329.32061418182,59158.943378,1.375,0.0009512279488066413,0.05707367692839848,1.3697682462815635,63076.36363636364,0xebed393efb93d61823f9c53efe2813a03f801289,usdt,normal
1555,6154.430570443547,0.0,0.0797427652733119,5.537123244626808e-05,0.0033222739467760848,0.07973457472262604,1083595.1693548388,0x8e29d0e2ca8e92a9f27192616e2e9f170fd2a035,usdt,normal
313,293903.1743333614,0.0,1.9361022364217253,0.0013420488257737154,0.08052292954642293,1.9325503091141503,44707.762376237624,0x41fad293ba3d59e00f2e472c3f14e9ade4343018,usdt,normal
34,438.4811018518518,321.756141,0.7941176470588235,0.0005465918982934186,0.03279551389760512,0.7870923335425227,109771.11111111111,0x0d79b51c4f69c66640b8dfdf6107e107d342ce3d,usdt,normal
751,13341.704306705882,4977.514087,0.022636484687083888,1.5703474312095065e-05,0.000942208458725704,0.022613003009416894,3820810.529411765,0xe9c9d57a1294e8b3a3bc967c1d83e04ea205af0f,usdt,normal
544,6232.0525482991925,0.00011,0.6819852941176471,0.0004733648688753795,0.02840189213252277,0.6816454111805464,126752.11859838275,0xd300df28e14389a151301057c70aa95d5ca9c6dd,usdt,normal
419,4522.2217642666665,14147.0,0.03579952267303103,2.4807969775292718e-05,0.0014884781865175632,0.03572347647642151,2418577.6,0xed17d5011e2084f347db8d66fd67ca92dc1c04d4,usdt,normal
49,5764.768029387804,0.0,8.36734693877551,0.0057093044953114075,0.3425582697186844,8.221398473248426,10509.160975609757,0x6c5f3cdb7a8d73c8f43496befc2a837e901bb79c,usdt,normal
36,1986.9717750000002,0.00035,0.16666666666666666,0.00011296584289463675,0.006777950573678205,0.16267081376827694,531134.0,0xbf567b7c88b73f2c5ada6f352452641a94c47fe4,usdt,normal
313,1618.772482,4000.160201,0.08945686900958466,6.207291616786645e-05,0.003724374970071987,0.08938499928172769,966605.1428571428,0x3bb0b585adffa5fa1b42189196268cf4e99a622e,usdt,normal
253,46.7683406,40.0,0.039525691699604744,2.739865647948087e-05,0.0016439193887688524,0.03945406533045246,2189888.4,0xb10faf99fcbdf427d00c3ad675b20dfd1b6eec02,usdt,normal
122,499.74888,456.6355,0.05737704918032787,3.965929268218063e-05,0.0023795575609308374,0.057109381462340104,1512886.2857142857,0x783255a509d007d2036f11d6ba53e162bd7a67c1,usdt,normal
