wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label,is_high_freq,is_low_value,is_new_wallet,risk_score_rule
0x01d37a36220d52108ae6d453fe6cd80af2906376,dai,63,8.196229525397024,5.95420555651763,0.1904761904761904,0.0001314066202655,0.0078843972159317,0.1892255331823617,456598.0,0,False,False,False,0.0
0x0280baf5c87cfa44d7d661805cc17db29d7973b7,dai,37,9.490855979470192,9.29703133278122,2.4864864864864864,0.001716533199991,0.1029919919994626,2.4718078079871035,34954.17391304348,0,False,False,False,0.0
0x069d8b37972b853c29c44422832f662510397581,dai,224,6.099160912806543,5.525884857731462,0.7544642857142857,0.0005236199052402,0.0314171943144173,0.754012663546016,114586.9349112426,0,False,False,False,0.0
0x0708b29cfaba8e551c710991026c38e9179dce1e,dai,22,4.8977000202911665,3.491933829542968,8.045454545454545,0.0054933459131989,0.3296007547919356,7.910418115006456,10922.305084745763,0,False,False,False,0.0
0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,dai,20,8.383973692183197,4.340082065627121,30.55,0.0203760396449033,1.2225623786941997,29.341497088660784,2944.635024549918,0,False,False,False,0.0
0x08baf37cfeaff1e8e2a8695ed9b7dc3cf96beb9d,dai,36,4.116286760081658,4.573000280959296,4.916666666666667,0.0033768572714993,0.2026114362899594,4.862674470959028,17768.0,0,False,False,False,0.0
0x0e67fd506db5c6199c5d2b2b54380deb414e2431,dai,181,8.742899377072755,5.982119611911981,0.2099447513812154,0.0001454867335242,0.0087292040114521,0.2095008962748504,412408.7368421053,0,False,False,False,0.0
0x0eb8d76a3895938870f70aa77a58214f27ef9aa9,dai,49,3.091571201576318,0.010596446477793398,1.489795918367347,0.0010188671871728,0.0611320312303728,1.4671687495289485,58888.93150684932,0,False,False,False,0.0
0x10d8b8daa26d307489803e10477de69c0492b610,dai,8,10.197296511040314,0.33310551353112366,3.5,0.0022364574513969,0.1341874470838192,3.220498730011661,26828.14285714286,0,False,False,False,0.0
0x1111111254eeb25477b68fb85ed929f73a960582,dai,11,7.8886587344535455,9.122010699086772,19.90909090909091,0.0130694771015599,0.784168626093599,18.82004702624637,4590.8493150684935,0,False,False,False,0.0
0x11918f1cb6db5e008a692f47c5320216fba6054b,dai,92,8.132322219888204,9.201269354413744,0.9347826086956522,0.0006477044900984,0.0388622694059043,0.9326944657417044,92634.83720930232,0,False,False,False,0.0
0x182dbccd5b62686b59dd397b8c57fb00daf82ef5,dai,153,13.965724983132194,5.9260182302700795,1.542483660130719,0.0010684060558703,0.0641043633522236,1.5385047204533664,56158.42372881356,0,False,False,False,0.0
0x187fe1a8b76c60b85c00a2819152ff00ff642386,dai,9,8.576112949097668,4.615235535221561,12.333333333333334,0.0083390930672837,0.5003455840370226,12.00829401688854,7195.027027027027,0,False,False,False,0.0
0x1cefcef7a82c247e523e68e76465786f24e7393d,dai,856,6.099075306567102,6.8834170474663745,0.0105140186915887,7.293204823822914e-06,0.0004375922894293,0.0105022149463049,8226836.0,0,False,False,False,0.0
0x1cf7a639c634a1212f545a82b97c83389007936e,dai,90,4.031407352836491,5.743743645434205,0.1444444444444444,0.0001002761450764,0.0060165687045864,0.1443976489100754,598347.6923076923,0,False,False,False,0.0
0x1e1ed00f1048c99240bb56defc20de44a0a005cb,dai,24,6.464604529458452,7.81548452046557,4.458333333333333,0.0030613237507224,0.1836794250433449,4.408306201040278,19599.364485981307,0,False,False,False,0.0
0x22369ee0693206850a7c99ec41d5fac49f20568d,dai,20,5.437369590234388,1.9925210833365912,3.2,0.0021695650700023,0.1301739042001423,3.1241737008034174,27655.3125,0,False,False,False,0.0
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,dai,183,10.632030458981154,8.525737610736796,0.3442622950819672,0.0002388069658854,0.0143284179531286,0.3438820308750873,251248.9523809524,0,False,False,False,0.0
0x238856de6d9d32ea3dd4e9e7dbfe08b23cd5048c,dai,22,8.750402703199502,4.3906461882782635,2.909090909090909,0.0019591276983922,0.1175476619035374,2.8211438856848985,30625.875,0,False,False,False,0.0
0x24b1a18c22be432066f6d01a77f06c65a7bc5f83,dai,1873,8.416704117124556,5.583583719890496,0.0176187933796049,1.2234678181929294e-05,0.0007340806909157,0.0176179365819781,4904093.03030303,0,False,False,False,0.0
0x26bd4ef939cf0f15bcc6135983e8f342f6762e67,dai,235,6.282829605414326,5.053839518931331,0.1063829787234042,7.382593144701188e-05,0.0044295558868207,0.1063093412836971,812722.56,0,False,False,False,0.0
0x2747b405f2ce9474817828ddc395c46db848e203,dai,24,6.581723709759582,6.68984743604497,0.6666666666666666,0.0004511693746228,0.027070162477371,0.6496838994569049,132987.75,0,False,False,False,0.0
0x27934db9cd07e6368900d99047c0b39e2a6664ce,dai,28,8.581379011948668,3.009550542810231e-07,12.035714285714286,0.0081274147103794,0.4876448826227673,11.703477182946417,7382.421364985164,0,False,False,False,0.0
0x296dba713bcdc568501824307a80d0f9dc6e8a0f,dai,10,10.987039800195243,1.1656403919141674,13.9,0.0094655698409239,0.5679341904554369,13.630420570930484,6338.762589928057,0,False,False,False,0.0
0x2ade9f5b627d08aba6051a7d72551464a87bf5d0,dai,16,2.051490582558491,0.2150237593733953,16.25,0.0111585109396324,0.6695106563779474,16.068255753070734,5377.0615384615385,0,False,False,False,0.0
0x2b1edac1d63fb086bc358598b1a5f175c9a0541e,dai,833,8.905103352483641,4.606453431186297,0.0312124849939975,2.1659643527252957e-05,0.0012995786116351,0.0311898866792442,2770128.6923076925,0,False,False,False,0.0
0x2b226dfa5cd9bed2f3a171e8df549d59588b52d0,dai,1266,9.385294388021162,0.05794158988480191,0.2116903633491311,0.0001469048732841,0.0088142923970479,0.2115430175291499,408427.5671641791,0,False,False,False,0.0
0x2b22d1a731175a04142fe1bc3c5bbb2b2d813d2f,dai,35,7.425882478330874,0.09531017980432487,0.2285714285714285,0.0001546593048837,0.0092795582930252,0.222709399032606,387949.5,0,False,False,False,0.0
0x2c11a5a75048d0d1e1598aec4b67a11f1e851293,dai,288,11.210254001976915,3.3607765131715412,0.2152777777777778,0.0001494062307217,0.0089643738433066,0.2151449722393584,401589.6774193549,0,False,False,False,0.0
0x2c242c8da2c5b25191bb6d2d88b8703446d28fc6,dai,7,4.480752802820964,7.569988001008305,18.285714285714285,0.0116912060209711,0.7014723612582661,16.835336670198384,5132.0625,0,False,False,False,0.0
0x2e1dee213ba8d7af0934c49a23187babeaca8764,dai,95,4.844248100489769,2.8770720407726817,0.5052631578947369,0.0003502085199896,0.0210125111993766,0.5043002687850391,171326.5,0,False,False,False,0.0
0x2ecba8e35f659df6f5d6614d63276aa58d7d5422,dai,20,9.363379374765136,10.20362921429902,0.55,0.0003753804993243,0.0225228299594589,0.5405479190270137,159837.81818181818,0,False,False,False,0.0
0x3451b6b219478037a1ac572706627fc2bda1e812,dai,256,13.123993336062686,11.677434925270427,0.26171875,0.0001813608669807,0.0108816520188442,0.261159648452261,330832.1194029851,0,False,False,False,0.0
0x35b2b68d6bcc3ce9a06543c02cb71ee969785bd8,dai,11,5.03388184365198,4.589489057837703,40.27272727272727,0.0258649882644184,1.5518992958651052,37.24558310076252,2319.7381489841987,0,False,False,False,0.0
0x36331e299247e5d0d3261e1d9852f6e0cffee95c,dai,22,10.211343336775204,11.324591107882265,7.363636363636363,0.0050877799064099,0.3052667943845985,7.326403065230363,11792.962962962964,0,False,False,False,0.0
0x363d698649cd04f9692ab86e8365b227c1ee859d,dai,50,0.0616786112263738,0.10197852122468909,0.28,0.000194201692329,0.0116521015397419,0.2796504369538077,308957.14285714284,0,False,False,False,0.0
0x38f6d5fb32f970fe60924b282704899411126336,dai,50,7.471221309556362,0.0009995003330835331,33.76,0.023103222680576,1.386193360834563,33.26864066002951,2597.0402843601896,0,False,False,False,0.0
0x399740157391a9f1bf4e9921a8834f9bc8f2678e,dai,12,10.53875932747015,12.734379529460961,21.5,0.0139462474864321,0.8367748491859284,20.08259638046228,4302.232558139535,0,False,False,False,0.0
0x3a23f943181408eac424116af7b7790c94cb97a5,dai,10,10.168476816087361,11.156227772587037,8.7,0.0056101524413835,0.3366091464830148,8.078619515592354,10694.896551724138,0,False,False,False,0.0
0x3b6669727927b934753b018eb421a84ed4eb0a43,dai,157,10.069354180721026,11.156227772587037,21.8343949044586,0.015092877553087,0.9055726531852224,21.73374367644534,3975.385064177363,0,False,False,False,0.0
0x3c132493e359d1cda7de1196869387a4d6daaea1,dai,81,7.62215873730539,8.629946314479836,0.074074074074074,5.097269350331783e-05,0.003058361610199,0.0734006786447776,1177100.8333333333,0,False,False,False,0.0
0x3e9ba86f0ec034457eb9e0061ae13d29d8a40b12,dai,37,6.324760343664798,4.614771904961751,9.62162162162162,0.0066642705244556,0.3998562314673375,9.596549555216102,9003.23595505618,0,False,False,False,0.0
0x406f4533b2f6209812d7ef9c7d69b8c54217c208,dai,1114,5.492307067271867,1.866135032785053,0.0107719928186714,7.475035483837712e-06,0.0004485021290302,0.0107640510967263,8026717.75,0,False,False,False,0.0
0x412f30e9f8b4a1e99eae90209a6b00f5c3cc8739,dai,129,2.770483102372111,0.0839388156705427,0.1472868217054263,0.0001022069162882,0.0061324149772939,0.1471779594550542,587044.4210526316,0,False,False,False,0.0
0x4429f8362093602ad2c3697e901a9f0eeb1cf036,dai,1444,5.502423624394709,5.3003153692107094,0.0166204986149584,1.1541075111096073e-05,0.0006924645066657,0.0166191481599783,5198822.416666667,0,False,False,False,0.0
0x46d6e7ce954a1acaaead77e5986127ccd514a215,dai,39,6.181368831573654,6.51293077210159,0.2051282051282051,0.0001423745946773,0.0085424756806395,0.2050194163353491,421423.5,0,False,False,False,0.0
0x47ebcf27421858d4019238620a44a4ea10ebb5d9,dai,115,8.167624228139463,10.324807402491032,0.4956521739130435,0.0003426180830217,0.0205570849813062,0.4933700395513506,175122.1052631579,0,False,False,False,0.0
0x49e55995ef73717895a638074de5af89fa1e301c,dai,11,9.939076605228792,10.170739115444771,7.909090909090909,0.0050452916410535,0.3027174984632158,7.265219963117179,11892.275862068966,0,False,False,False,0.0
0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,dai,285,11.684619435338867,3.435283362412173,20.84210526315789,0.0144293764614602,0.8657625876876123,20.778302104502693,4158.183838383839,0,False,False,False,0.0
0x4b08528d3c0bc46fab2701acef64cd53d6b3f9cd,dai,42,3.198338007626442,2.2082979515089916,10.452380952380953,0.007140789032789,0.4284473419673442,10.282736207216264,8402.432801822324,0,False,False,False,0.0
0x4b5f834ede79c52bd33d952c719a0b641a0310ea,dai,43,8.275337949674874,9.941650013630477,3.674418604651162,0.0025465059681718,0.1527903580903139,3.666968594167534,23561.69620253165,0,False,False,False,0.0
0x4c9fad010d8be90aba505c85eacc483dff9b8fa9,dai,194,7.473000965900237,5.284481825828166,1.855670103092784,0.0012858961481695,0.0771537688901716,1.8516904533641183,46660.066666666666,0,False,False,False,0.0
0x4de4fccc14eab1d69890a49471a9d57b96dd725f,dai,7,7.916447270996939,1.6819754068955148,3.2857142857142856,0.0020053709064276,0.1203222543856589,2.887734105255816,29919.652173913044,0,False,False,False,0.0
0x4e3bcce28caf98a143fd8bd9e4875ccab3e7bbe0,dai,34,5.232951777749476,0.980277826928641,18.176470588235293,0.012620847679847,0.7572508607908247,18.174020658979792,4754.038834951456,0,False,False,False,0.0
0x4f4495243837681061c4743b74b3eedf548d56a5,dai,32,5.843288788875164,7.302186584751804,0.28125,0.0001897685245708,0.0113861114742484,0.2732666753819618,316174.6666666667,0,False,False,False,0.0
0x4f7e79fc4a71ff4a99a28ddadf7964dd92d25a40,dai,37,7.514488394837614,5.891346378295898,0.6216216216216216,0.0004228407544949,0.0253704452696988,0.6088906864727728,141897.39130434784,0,False,False,False,0.0
0x4fe93ebc4ce6ae4f81601cc7ce7139023919e003,dai,13,9.646102225300792,10.309614418534233,5.6923076923076925,0.0037647537647537,0.2258852258852258,5.4212454212454215,15937.297297297297,0,False,False,False,0.0
0x509b52749c2991b7472b3ee5876f5e0bca8f2429,dai,94,5.733365773710753,5.46424431925195,0.2765957446808511,0.0001918567155015,0.0115114029300947,0.276273670322275,312733.3846153846,0,False,False,False,0.0
0x50f02612ea1f79a84ef72d6912a5452f40a88edd,dai,39,8.50762901059114,0.04716980447638992,1.4102564102564104,0.0009782334171649,0.0586940050298983,1.408656120717561,61335.05454545454,0,False,False,False,0.0
