wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,dust_tx_ratio,similarity_hits,new_sender_ratio,is_poisoned_pattern,label
0x2476a91156c907ad022b9b920fe8a8c198c7a33f,usdt,103,3451.8711801214004,0.0,92.04854368932038,0.06338278630220505,3.802967178132304,91.27121227517529,946.629258517034,0.5905,3813,0.0658,0,-1
0xb64ddc4363b5f5bbc6c0b60cb32240878a88c315,usdt,58,17686.52417403398,0.0,7.103448275862069,0.004916784613805663,0.29500707682833976,7.080169843880154,12203.097087378641,0.3174946004319654,308,0.13822894168466524,0,-1
0xf52605c7b778563a5a9144ef4dc53b57463ca2c7,usdt,8,973.7170321602352,300.55,871.375,0.5787463677874637,34.72478206724782,833.3947696139477,103.67235690718692,0.0,1471,0.5292,0,-1
0x1073c8eb9641061a6b465583e5ee3eb1bfb6af70,usdt,84,151.33589004347826,184.82,0.5476190476190477,0.00037823410717839,0.0226940464307034,0.5446571143368816,158631.91304347827,0.0,21,0.031746031746031744,0,-1
0xeb7c34ca40cd04fcafc06e260ba4053f9a6b21c2,usdt,1,1e-05,1e-05,4.0,1.0,60.0,1440.0,60.0,0.3076923076923077,2,0.15384615384615385,0,-1
0x36d10679cf6385a882e953da5ba46377b2c45cff,usdt,86,461.93907905882355,500.030001,0.3953488372093023,0.00027142111305008675,0.016285266783005205,0.39084640279212496,221058.70588235295,0.0,5,0.5,0,-1
0x00836fe54625be242bcfa286207795405ca4fd10,usdt,15,79823.39697648819,10000.098383,332.8,0.2232158826685745,13.392952960114469,321.4308710427473,268.7980769230769,0.0002,2669,0.0085,0,-1
0x7d987e9bfcd271f34b48657db090bdb4d92e6467,usdt,1,68756.93047400001,260.64487,8.0,0.008451299387280795,0.5070779632368476,12.169871117684345,7099.5,0.0,4,0.4,0,-1
0x01a7fd9621519e3906fa821c6d763190f53b2f99,usdt,594,8524.685032853344,500.0,2.3417508417508417,0.001625404452276092,0.09752426713656552,2.3405824112775724,36913.88928828181,0.1336443468715697,709,0.07272228320526894,0,-1
0x0bd9b53d4d795b76c17989fb85552620d594710b,usdt,49,24660.074146658877,76337.000763,4.36734693877551,0.002986524355524791,0.17919146133148744,4.300595071955699,20090.242990654206,0.0,0,0.12534059945504086,0,-1
0x7b7e21be60e1e5b341ba005cf4eacc795a173410,usdt,43,0.001458344537815126,0.000498,2.7674418604651163,0.0018862182433760455,0.11317309460256272,2.7161542704615056,31809.680672268907,0.7218045112781954,48,0.08270676691729323,0,-1
0x0bd9f9c0de9a4955179ea9fde3061ec0703d710b,usdt,116,0.00020399191374663068,0.0,3.1982758620689653,0.00221516871107035,0.13291012266422103,3.1898429439413043,27085.973045822102,0.8125,97,0.19419642857142858,0,-1
0x9727f59ce6e8b4dce986c9b0a436b3872c3884a6,usdt,4,80.00003999999998,100.0001,1.25,0.0008658908284843447,0.051953449709060684,1.2468827930174564,69292.8,0.14285714285714285,2,0.42857142857142855,0,-1
