wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label
0x7b1c50a4ce324f19cf674f41d5b1c4deff2e0612,tusd,434,52420.22585061334,101367.8505,0.041474654377880185,2.876870042110718e-05,0.0017261220252664307,0.04142692860639434,2085599.9444444445,
0xacdf47c844eff0ecb218d8945e28a9a484af8d07,tusd,1,6192.978930823655,17311.510016602526,6.0,0.0024512807942149773,0.14707684765289863,3.5298443436695677,24477.0,
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,tusd,17,104646.65555555554,14909.949999999999,0.5294117647058824,0.00034779897991847337,0.020867938795108402,0.5008305310826017,172513.44444444444,
0xacf98af36845ec9aeda29feed2907ea287388cf3,tusd,403,14.027407731475748,91.47176185180598,0.019851116625310174,1.3753535948132666e-05,0.0008252121568879598,0.019805091765311037,4362514.5,
0xb9653e6727ff3ad4775cea60ce39dd91e69f6216,tusd,47,367894.6549103383,138482.87272820587,0.5106382978723404,0.0003499557451797241,0.020997344710783447,0.5039362730588028,171450.25,
0x611f97d450042418e7338cbdd19202711563df01,tusd,596,13239974.857014205,23641.556929552837,0.03523489932885906,2.446220758804089e-05,0.0014677324552824535,0.03522557892677888,2452763.095238095,
0x23ddd3e3692d1861ed57ede224608875809e127f,tusd,898,6846.5567,0.0001,0.0033407572383073497,2.319863381698876e-06,0.0001391918029019326,0.0033406032696463818,25863592.0,1.0
0x6c5e1df7351356d60b7ba512817b9958949131ac,tusd,88,311651.6818181818,349664.0,0.25,0.00017173622460808362,0.010304173476485018,0.24730016343564043,349373.0,
0xd0808da05cc71a9f308d330bc9c5c81bbc26fc59,tusd,160,3854.482356562689,16465.13656611,2.975,0.002053582984598128,0.12321497907588766,2.957159497821304,29217.2268907563,
0x04bf40a81dd28591465823089c9d3a7ad19bc6b3,tusd,166,2621.5646649315086,4750.0,0.13253012048192772,9.189387427080122e-05,0.005513632456248073,0.13232717894995377,652927.0909090909,
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,tusd,50,4472.586559449656,10435.134343953809,0.5,0.0003409004909194336,0.020454029455166015,0.4908967069239844,176004.44,
0x59a5208b32e627891c389ebafc644145224006e8,tusd,381,37674.18504910309,0.0,0.07611548556430446,5.281845659005866e-05,0.0031691073954035194,0.07605857748968446,1135966.551724138,
0x2bc812c70dcd634a07ce4fb9cd9ba4319fd9898d,tusd,196,2818.1933658681214,35134.53940591,0.8316326530612245,0.0005756946995647736,0.034541681973886414,0.8290003673732741,104221.90797546013,
0x3ddfa8ec3052539b6c9549f12cea2c295cff5296,tusd,574,303197.19665217807,138935.83813711136,0.024390243902439025,1.6909621695527768e-05,0.001014577301731666,0.024349855241559984,3548275.714285714,
0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,tusd,1,3502.485406615407,5253.72810992311,3.0,180.0,10800.0,259200.0,0.0,
0xc80dd50fd6702f81df2f02221161938bebbb5cd7,tusd,2,169.41475204,254.12212806,1.5,0.0006948304613674263,0.041689827682045585,1.000555864369094,86352.0,
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,tusd,1,31441.147020918026,101112.65510459013,5.0,0.0023001019711873893,0.13800611827124334,3.312146838509841,26085.8,
0x6a14ebe9a934c8efe15c3811a999149472876b56,tusd,18,499.71414392593994,1e-18,9.777777777777779,0.006452180543742852,0.3871308326245711,9.291139982989705,9299.181818181818,
0xe03c23519e18d64f144d2800e30e81b0065c48b5,tusd,920,556.5680811933673,0.0001,0.10652173913043478,7.394651493847877e-05,0.0044367908963087255,0.10648298151140942,811397.2653061225,
0x2117c37a65ad3c0489682386f7d81d4c6d08b3c8,tusd,24,0.0,0.0,0.3333333333333333,0.00023120852697047466,0.013872511618228481,0.33294027883748356,259506.0,1.0
0xd30b438df65f4f788563b2b3611bd6059bff4ad9,tusd,670,1172.8193817883332,2.0,0.05373134328358209,3.727919069362284e-05,0.00223675144161737,0.05368203459881688,1609477.0,
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,tusd,187,164593.66780433294,2699404.16932335,0.09090909090909091,6.297215223258505e-05,0.003778329133955103,0.09067989921492248,952802.1176470588,1.0
0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,tusd,1,2242.7811212323513,1000.0,5.0,0.008480325644504749,0.508819538670285,12.211668928086839,7075.2,
0x708396f17127c42383e3b9014072679b2f60b82f,tusd,7,110084.76620627526,3434175.42694026,8.428571428571429,0.005774463170669642,0.34646779024017854,8.315226965764284,10390.57627118644,
0x8eb871bbb6f754a04bca23881a7d25a30aad3f23,tusd,41,2365.2400668008745,2638.9,0.7317073170731707,0.0005067790139431799,0.030406740836590795,0.729761780078179,118394.8,
0xb1d8fa4995d1797fc1eb1dca65c552f499fbb05a,tusd,492,1040.6815581104167,267.31868747,0.0975609756097561,6.773483083755176e-05,0.004064089850253106,0.09753815640607455,885807.1875,
0x94fe3ad91dacba8ec4b82f56ff7c122181f1535d,tusd,406,1750.7289290591582,125.12426288617668,1.9088669950738917,0.0013225001703607744,0.07935001022164648,1.9044002453195155,45368.61419354839,
0xe2c9b2ffece90f4f757cf47986ed6ed5cf1770b0,tusd,513,1002.7203895557143,940.54763691,0.08187134502923976,5.678598619208185e-05,0.0034071591715249105,0.08177182011659785,1056598.7142857143,
0x712d0f306956a6a4b4f9319ad9b9de48c5345996,tusd,404,7510517.95,12071.8,0.019801980198019802,1.3718894870993944e-05,0.0008231336922596366,0.01975520861423128,4373530.125,
0xc633fdadd08048bb8dc4dfbf584fbf8f94e67a42,tusd,310,2095.8035743438545,333.2410626,3.774193548387097,0.0026190256694735136,0.1571415401684108,3.77139696404186,22909.282905982906,
0x45b7194074be6d1e0e544e5091053703c0cc7060,tusd,889,954.1200215588691,4763.46131,0.6490438695163104,0.00045066997911270915,0.02704019874676255,0.6489647699223012,133135.11611785096,
0x9559d08a64dd68ced94fc5a3802fc33e0a5eb559,tusd,669,866.0149601086256,100.0,0.515695067264574,0.0003579135197941738,0.021474811187650426,0.5153954685036103,167638.26086956522,
0xef9800788d39732942bfa77d9ed8d23543ad4236,tusd,8,1336.2104257424999,2248.14101214,1.0,0.0006321786853054016,0.037930721118324094,0.9103373068397783,94909.875,
0x243b18d309c9371f7622b8f9beecd2ee54fdaba3,tusd,144,2372.0170137285713,7220.0,0.09722222222222222,6.746693156539987e-05,0.004048015893923992,0.09715238145417582,889324.5714285715,
0x85b931a32a0725be14285b66f1a22178c672d69b,tusd,2,45150.96421779306,2151354.44111517,31.0,0.015289262991763527,0.9173557795058115,22.01653870813948,3924.3225806451615,
0x77448ad7d8cd3d75a4e244c6ce8d2ed7ea515688,tusd,82,10991.952819355,1983.90563871,0.04878048780487805,3.3502254492338246e-05,0.0020101352695402947,0.04824324646896707,1790924.25,
0xf4b00c937b4ec4bb5ac051c3c719036c668a31ec,tusd,725,1448.773672248352,11880.251897542057,0.013793103448275862,9.577066679512706e-06,0.0005746240007707624,0.013790976018498295,6264966.3,
0x47ac0fb4f2d84898e4d9e7b4dab3c24507a6d503,tusd,1040,14391766.6250125,0.0001,0.007692307692307693,5.339639803917748e-06,0.0003203783882350648,0.007689081317641557,11236713.0,
0x6e997c18442097db818649a9b497d7f5b6ee1b56,tusd,180,1142.0965655182222,747.62520402,1.25,0.0008640564609053814,0.051843387654322885,1.2442413037037492,69439.90666666666,
0x5a9c7a9744a4695f2d9cee84e29a92ff4e68ea48,tusd,3,1334.8571465538632,702.0962659966226,4.0,0.002671396027040464,0.16028376162242786,3.8468102789382685,22460.166666666668,
0x4eb71d22af87ecf228a856075c80c143890256e4,tusd,39,15099.07517562261,34625.60221739594,0.5384615384615384,0.0003694076518983742,0.02216445911390245,0.5319470187336589,162422.19047619047,
0x43b9f9eaf7259cdfbd3158d8b5d6576245946a9c,tusd,610,1687.178906516197,558.78178467,1.7262295081967214,0.0011976182750407138,0.07185709650244283,1.724570316058628,50099.4358974359,
0xeb4576fe753dab07635c0bb6c8f0a355e1db5d31,tusd,12,19359.052684902126,34627.12079564645,0.3333333333333333,0.0002296910081712576,0.013781460490275456,0.33075505176661096,261220.5,
0xc65ebcf5ce433f7e7dbfdbc98aa948dd5bd381b8,tusd,1,1152.820821881791,1152.4749262731482,4.0,0.9090909090909091,54.54545454545455,1309.090909090909,66.0,
0x2ec6bdeccbdec4657127b76b9ff74143cfe021d5,tusd,210,3549.3359314111285,3114.52849623,0.5142857142857142,0.00035696767855986013,0.021418060713591612,0.5140334571261986,168082.44444444444,
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,tusd,2,100986.84201031234,2790970.15232597,36.5,0.017493829231469724,1.0496297538881834,25.1911140933164,3429.780821917808,
0xfc94fa1472b28fad51f182053e6043a8aa447b3d,tusd,430,1994.3365892689392,110.32191924,0.10697674418604651,7.418795637017038e-05,0.004451277382210223,0.10683065717304535,808756.6086956522,
0xf39d30fa570db7940e5b3a3e42694665a1449e4b,tusd,53,534971.2382190397,0.0,0.2641509433962264,0.00018015065742122053,0.010809039445273233,0.25941694668655757,333054.5714285714,
0x052564eb0fd8b340803df55def89c25c432f43f4,tusd,389,132998.23246858464,250000.00000952792,0.12853470437017994,8.904782937011127e-05,0.005342869762206676,0.12822887429296023,673795.2,1.0
0x4ad8d9cf9424b477e77a0d7c339c4de792b92fc6,tusd,878,7326.700689582014,0.0001,0.004555808656036446,3.1616669383065513e-06,0.00018970001629839309,0.004552800391161434,18977331.0,
0xa2bf60058c0657c45fdd1741220b4a7f0da91ca3,tusd,1037,4838.859526007915,11500.0,0.03953712632594021,2.744877923897523e-05,0.001646926754338514,0.03952624210412434,2185889.56097561,
0x564286362092d8e7936f0549571a803b203aaced,tusd,2,111526.58424840323,2795369.16987616,31.0,0.015209187657662446,0.9125512594597467,21.901230227033924,3944.983870967742,
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,tusd,21,64340.091333461714,1370903.6459095378,1.0476190476190477,0.0007018954367225312,0.042113726203351874,1.010729428880445,85482.81818181818,
0x19972031a2b066ce7845bae5a79d709de6d99719,tusd,536,1057.3497848086156,608.24876849298,0.6082089552238806,0.00042204274904664944,0.025322564942798966,0.6077415586271752,142165.69325153375,
0xb6ac2bda1efaeda53a5d4498595de1e6ff273aa8,tusd,255,88.908423885,99.7839,0.01568627450980392,1.087927575935985e-05,0.0006527565455615909,0.015666157093478184,5515073.0,
