wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label
0x9bbdb2338f4178a4b76e14fbcee51d2148eacb8a,busd,496,1304.08913282,1956.13369923,0.006048387096774193,4.199044801288603e-06,0.00025194268807731616,0.006046624513855588,14288964.0,0
0x7fab0f8a9ec94155f533ed9211b0b868698fa222,busd,35,253.9247615254927,380.88714228823903,0.08571428571428572,5.938947618482005e-05,0.003563368571089203,0.08552084570614088,1010280.0,0
0xa12431d0b9db640034b0cdfceef9cce161e62be4,busd,64,2233.4349468102955,0.0,6.625,0.004584338860489054,0.27506033162934324,6.601447959104237,13088.037735849057,0
0xb26314635252b4ee8b454423e5299a092dea8a4a,busd,89,40792.86168346542,6129.940340499062,19.1123595505618,0.013221329011723145,0.7932797407033888,19.038713776881327,4538.121693121693,0
0x4ae26e87e97374f44fbf25eab31461256840520f,busd,145,3082.025228728214,1022.78,0.38620689655172413,0.00026637395129130325,0.015982437077478193,0.3835784898594766,225247.25,0
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,busd,1503,124367.19632552002,8.04,0.017964071856287425,1.246942086205848e-05,0.0007481652517235088,0.017955966041364207,4811771.185185186,0
0xa81011ae274ef6debd3bdab634102c7b6c2c452d,busd,70,18508.090653376283,14672.780999150202,0.37142857142857144,0.00025517364566587567,0.015310418739952538,0.36745004975886086,235134.0,0
0x653c6c4859c69e5df0f86184f3203aeb2b3a3773,busd,104,148.20218755500002,288.3279918,0.038461538461538464,2.6683922269734427e-05,0.0016010353361840658,0.038424848068417575,2248545.0,0
0x0c6c9b805d2ebb7a7a26deda13939d6feb3b2b03,busd,228,42441.144,106000.0,0.021929824561403508,1.5202660587224049e-05,0.000912159635233443,0.02189183124560263,3946677.6,0
0xabea9132b05a70803a4e85094fd0e1800777fbef,busd,119,6.94478368438077,0.05868369,0.2184873949579832,0.0001505343971097396,0.009032063826584375,0.21676953183802497,398580.0,0
0x2d187a560cfbd28e1eb2f68534754b0f120459a9,busd,362,35468.13443825788,9011.0,4.745856353591161,0.003295026992977482,0.1977016195786489,4.744838869887573,18209.259022118742,0
0xb6cf99b96f585c3c82d509c07ddef44919d20fd2,busd,77,4300.0,5201.0,0.05194805194805195,3.5950919804283195e-05,0.0021570551882569913,0.0517693245181678,1668942.0,0
