wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,is_high_freq,is_low_value,is_new_wallet,risk_score_rule,dust_tx_ratio,similarity_hits,new_sender_ratio,is_poisoned_pattern,label
0x000006ffdd6e1a0acce7274522cc8c10dae3bfd9,dai,148,6.296856181591419,7.21081845347222,0.0337837837837837,2.3330623870214538e-05,0.0013998374322128,0.0335960983731089,2571727.2,False,False,False,0.0,0,0,0,0,0
0x0a09cdb390d3b6ba9119843a92c14b2428e101bf,dai,313,7.236824616992297,0.0,16.654952076677315,0.0115518988946253,0.6931139336775192,16.63473440826046,5193.951275657011,False,False,False,0.0,0,0,0,0,0
0x0c62776d699ac8c2d9badb59fab21bb4c1aa1609,dai,344,7.357213771959679,6.90875477931522,0.0494186046511627,3.424661328694059e-05,0.0020547967972164,0.0493151231331944,1751998.0588235294,False,False,False,0.0,0,0,0,0,0
0x0c74e0e80b442cf74b1c515b642908b82a8878e7,dai,1904,3.4627046041296516,2.2383383969624986,0.0467436974789916,3.2457050311655454e-05,0.0019474230186993,0.0467381524487838,1848596.8202247191,False,False,False,0.0,0,0,0,0,0
0x0ef6f4843b2b5323266534f5c20688e7517aae9e,dai,478,8.336585599236923,8.687948111838727,0.0690376569037656,4.794236920437895e-05,0.0028765421522627,0.0690370116543056,1251502.606060606,False,False,False,0.0,0,0,0,0,0
0x111b46246ba9bf46ef15dca39ab7775897271951,dai,152,5.405177162041773,4.8279562693611195,0.0460526315789473,3.182933655385592e-05,0.0019097601932313,0.0458342446375525,1885053.4285714289,False,False,False,0.0,0,0,0,0,0
0x12efbeee5038be807d370764da91fe7bde19586a,dai,173,10.35531000231575,11.285899159991901,0.1213872832369942,8.427000108347144e-05,0.0050562000650082,0.1213488015601988,711997.1428571428,False,False,False,0.0,0,0,0,0,0
0x13abfee00c16251e424e801fdd3877eb28a23e8c,dai,751,10.830451366426338,9.973962542033151,0.0692410119840213,4.802226755606369e-05,0.0028813360533638,0.0691520652807317,1249420.3846153845,False,False,False,0.0,0,0,0,0,0
0x2ff45e654929b8eb049e52b55f1178e76528f45f,dai,136,9.191729239304879,4.973088744875246,0.3088235294117647,0.0002129975140147,0.0127798508408837,0.3067164201812101,281693.4285714286,False,False,False,0.0,0,0,0,0,0
0x36d9560e371c9acaaa87972bd8c9989719c6e4b8,dai,450,6.5668135109003,5.099398274606656,0.1355555555555555,9.39482539177962e-05,0.0056368952350677,0.1352854856416265,638649.4426229508,False,False,False,0.0,0,0,0,0,0
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,dai,704,12.04902555198159,6.329720905522696,0.0426136363636363,2.955333192637582e-05,0.0017731999155825,0.0425567979739811,2030227.933333333,False,False,False,0.0,0,0,0,0,0
0x49048044d57e1c92a77f79988d21fa8faf74e97e,dai,277,5.455410326009001,0.6931471805599453,0.0108303249097472,7.515365164077957e-06,0.0004509219098446,0.0108221258362722,7983644.0,False,False,False,0.0,0,0,0,0,0
0x4ae26e87e97374f44fbf25eab31461256840520f,dai,146,9.167962125070764,8.538702786503796,0.2876712328767123,0.0001991611364545,0.0119496681872724,0.2867920364945395,301263.59523809527,False,False,False,0.0,0,0,0,0,0
0x4d99acd7888832d78bf7d6adc5325ecc79578e43,dai,461,9.1309377050054,1.6463286587315034,0.0325379609544468,2.2577325647041692e-05,0.0013546395388225,0.03251134893174,2657533.533333333,False,False,False,0.0,0,0,0,0,0
0x503828976d22510aad0201ac7ec88293211d23da,dai,1254,10.778422882319505,6.87088727495738,0.6164274322169059,0.0004280268038173,0.0256816082290414,0.6163585974969937,140178.13712807244,False,False,False,0.0,0,0,0,0,0
