wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label,is_high_freq,is_low_value,is_new_wallet,risk_score_rule
0x3d0b2d3808b951b8e8c2d8ac63348de2bd3637f5,usdt,388,8.124435961439977,9.999995000003334e-07,0.0824742268041237,5.724336012799615e-05,0.0034346016076797,0.0824304385843144,1048156.5,0,False,False,False,0.0
0x3e9ba86f0ec034457eb9e0061ae13d29d8a40b12,usdt,37,6.87063602793794,6.908954004223865,32.08108108108108,0.0222100807945483,1.3326048476729,31.9825163441496,2701.4759898904804,0,False,False,False,0.0
0x3ea1dc6d292946694c44b4c9845f5b0c1fef9e8b,usdt,107,5.819813297353528,0.0,1.0467289719626167,0.0007209777488242,0.0432586649294536,1.0382079583068868,83220.32142857143,0,False,False,False,0.0
0x3eb210eaa4026f62d027fafaba1fa5592febb06a,usdt,1563,7.197836056361862,3.957019697758655,0.1753039027511196,0.0001216632259926,0.0072997935595588,0.1751950454294112,493164.6313868613,0,False,False,False,0.0
0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,usdt,13,5.6885795411379085,9.893285690051531,18.692307692307693,0.0128021410658967,0.7681284639538069,18.435083134891364,4686.716049382716,0,False,False,False,0.0
0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,usdt,17,6.113325134375639,5.362412256483336,38.76470588235294,0.0261512087493452,1.5690725249607136,37.65774059905713,2294.3490136570563,0,False,False,False,0.0
0x3fda25f27211a138adf211f4c060f2149674be6d,usdt,54,9.443396979133189,7.412607095036433,3.1481481481481484,0.0021497272375499,0.128983634252995,3.095607222071881,27910.517647058823,0,False,False,False,0.0
0x406f4533b2f6209812d7ef9c7d69b8c54217c208,usdt,351,6.177454708003942,0.0,0.0142450142450142,9.867744592771996e-06,0.0005920646755663,0.0142095522135916,6080416.8,0,False,False,False,0.0
0x412f30e9f8b4a1e99eae90209a6b00f5c3cc8739,usdt,171,12.038345239623755,9.208438564687588,0.1403508771929824,9.697236126083463e-05,0.00581834167565,0.1396402002156019,618733.0,0,False,False,False,0.0
0x418340b636a908e69e98bb0c36ec4610980dce87,usdt,112,6.044800752040384,7.0021566477609785,0.0535714285714285,3.7145998633027255e-05,0.0022287599179816,0.0534902380315592,1615248.0,0,False,False,False,0.0
