wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label
0x286af5cf60ae834199949bbc815485f07cc9c644,busd,513,1790099.1436621433,8.2836674414764e-05,12.61598440545809,0.008757245948984442,0.5254347569390665,12.610434166537594,6851.469097651421,
0x9a21cf1552630a00eed185f3aaf7af3751226e42,busd,1,2250000.0000001225,3000000.00000049,4.0,0.27027027027027023,16.216216216216218,389.18918918918916,222.0,
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,busd,1503,124367.19632552002,8.04,0.017964071856287425,1.246942086205848e-05,0.0007481652517235088,0.017955966041364207,4811771.185185186,
0xacf98af36845ec9aeda29feed2907ea287388cf3,busd,616,126.93954605357142,20.1406,0.022727272727272728,1.5768312135090285e-05,0.000946098728105417,0.022706369474530006,3805099.714285714,
0x94c9d2e03e344bef87212c66c0e694ba1ae8829e,busd,57,80601.5627013175,46891.34,0.14035087719298245,9.707394850712402e-05,0.005824436910427441,0.13978648585025857,618085.5,
0x611f97d450042418e7338cbdd19202711563df01,busd,176,62033122.94297142,6899997.0,0.0625,4.316550714958143e-05,0.002589930428974886,0.06215833029539726,1389998.7272727273,
0x57891966931eb4bb6fb81430e6ce0a03aabde063,busd,548,45.7732715145194,1.0,0.010948905109489052,7.592949086239196e-06,0.00045557694517435183,0.010933846684184444,7902068.0,
0x04bf40a81dd28591465823089c9d3a7ad19bc6b3,busd,71,419.2849476955842,179.45931,0.07042253521126761,4.887840356616832e-05,0.0029327042139700994,0.07038490113528238,1227536.0,
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,busd,53,1651.2579809342737,1200.0,2.452830188679245,0.0016741193595592,0.100447161573552,2.410731877765248,35839.73846153846,
0x61fef96e49f352fbac4645b0f5aefc0f40d80695,busd,7,23570.85817308907,30356.2872596336,0.42857142857142855,0.0002923297544592468,0.017539785267554807,0.42095484642131537,205247.66666666666,
0x59a5208b32e627891c389ebafc644145224006e8,busd,153,27606.785657902692,0.00223749,0.23529411764705882,0.00016326695977117228,0.009796017586270337,0.2351044220704881,367496.27777777775,
0x2bc812c70dcd634a07ce4fb9cd9ba4319fd9898d,busd,644,2944.325543437937,356.54654383,0.2391304347826087,0.00016589242124243837,0.009953545274546302,0.23888508658911126,361680.17532467534,
0xc80dd50fd6702f81df2f02221161938bebbb5cd7,busd,459,45247.60773818556,20000.0,0.22875816993464052,0.0001585935620831491,0.009515613724988947,0.22837472939973472,378325.5714285714,
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,busd,1,53735.84765011796,208997.96060047185,4.0,0.0038750928407659765,0.23250557044595857,5.580133690703007,15483.5,
0x6a14ebe9a934c8efe15c3811a999149472876b56,busd,19,812.9997826100413,580.2714981926528,31.789473684210527,0.021445969648982027,1.2867581789389217,30.882196294534115,2797.728476821192,
0x80b216d7893a57ffd3742c4175abe413303d8582,busd,714,113.78142403982258,151.7085653864301,0.0056022408963585435,3.890323229450681e-06,0.00023341939376704082,0.00560206545040898,15422883.0,
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,busd,23,1975.930988216,9879.65494108,0.43478260869565216,0.00028961163080309303,0.017376697848185584,0.417040748356454,207174.0,1.0
0x74de5d4fcbf63e00296fd95d33236b9794016631,busd,1,5.995781895828429,15.13153339458311,7.0,0.009703354588300527,0.5822012752980316,13.972830607152757,6183.428571428572,
